A_PRGID,A_USERID,A_SYSDT,U_PRGID,U_USERID,U_SYSDT,LIST_NO,DEPTID_M,EMPLID,RATION,PROD_TYPE
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE2,23689,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE2,23724,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE2,23746,27.8,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE2,23757,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE2,23821,27.8,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE2,23835,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE2,23906,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE2,23961,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE3,20190,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE3,20765,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE3,21730,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE3,21838,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE3,21953,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE3,22499,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE3,22593,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE3,22622,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE3,23165,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE3,23701,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE3,23747,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE3,23841,100.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,20501,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,21557,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,22159,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,22162,20.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,22272,33.3,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,22282,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,22286,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,22287,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,22290,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,22291,20.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,22304,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,22350,26.7,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,23960,0.0,03
OBZ021,23770,2026-05-28 09:48:17.903,OBZ021,23770,2026-05-28 09:48:17.903,OB202606010,XVE4,23965,0.0,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE1,21208,38.4,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE1,22315,30.8,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE1,23066,30.8,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE2,21523,22.2,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE2,22273,22.2,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE2,23746,27.8,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE2,23821,27.8,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE3,23841,100.0,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE4,22162,20.0,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE4,22272,33.3,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE4,22291,20.0,03
OBZ021,23770,2026-05-29 21:25:20.550,OBZ021,23770,2026-05-29 21:25:20.550,OB202606011,XVE4,22350,26.7,03
OBZ021,23874,2026-05-29 21:09:59.907,OBZ021,23874,2026-05-29 21:09:59.907,OB202606012,XVE1,22978,100.0,01
OBZ021,23874,2026-05-29 21:09:59.907,OBZ021,23874,2026-05-29 21:09:59.907,OB202606012,XVE2,20442,100.0,01
OBZ021,23874,2026-05-29 21:09:59.907,OBZ021,23874,2026-05-29 21:09:59.907,OB202606012,XVE3,20190,100.0,01
OBZ021,23874,2026-05-29 21:09:59.907,OBZ021,23874,2026-05-29 21:09:59.907,OB202606012,XVE4,20501,100.0,01
OBZ021,23874,2026-05-29 21:10:27.423,OBZ021,23874,2026-05-29 21:10:27.423,OB202606013,XVE1,22978,100.0,01
OBZ021,23874,2026-05-29 21:10:27.423,OBZ021,23874,2026-05-29 21:10:27.423,OB202606013,XVE2,20442,100.0,01
OBZ021,23874,2026-05-29 21:10:27.423,OBZ021,23874,2026-05-29 21:10:27.423,OB202606013,XVE3,20190,100.0,01
OBZ021,23874,2026-05-29 21:10:27.423,OBZ021,23874,2026-05-29 21:10:27.423,OB202606013,XVE4,20501,100.0,01
