A_PRGID,A_USERID,A_SYSDT,U_PRGID,U_USERID,U_SYSDT,LIST_NO,DEPTID_M,EMPLID,RATION,PROD_TYPE
OBA0020,30004,2021-11-29 11:56:01.930,OBA0020,30004,2021-11-29 11:56:01.930,OB202112001,"XVE4                                              ",22285,3.7,01
OBA0020,30004,2021-11-29 11:56:01.930,OBA0020,30004,2021-11-29 11:56:01.930,OB202112001,"XVE4                                              ",22286,3.7,01
OBA0020,30004,2021-11-29 11:56:01.930,OBA0020,30004,2021-11-29 11:56:01.930,OB202112001,"XVE4                                              ",22287,3.7,01
OBA0020,30004,2021-11-29 11:56:01.930,OBA0020,30004,2021-11-29 11:56:01.930,OB202112001,"XVE4                                              ",22288,3.7,01
OBA0020,30004,2021-11-29 11:56:01.930,OBA0020,30004,2021-11-29 11:56:01.930,OB202112001,"XVE4                                              ",22289,3.7,01
OBA0020,30004,2021-11-29 11:56:01.930,OBA0020,30004,2021-11-29 11:56:01.930,OB202112001,"XVE4                                              ",22290,3.7,01
OBA0020,30004,2021-11-29 11:56:01.930,OBA0020,30004,2021-11-29 11:56:01.930,OB202112001,"XVE4                                              ",22291,3.7,01
OBA0020,30004,2021-11-29 11:56:01.930,OBA0020,30004,2021-11-29 11:56:01.930,OB202112001,"XVE4                                              ",22292,3.7,01
OBA0020,30004,2021-11-29 11:56:01.930,OBA0020,30004,2021-11-29 11:56:01.930,OB202112001,"XVE4                                              ",22293,3.7,01
OBA0020,30004,2021-11-29 11:56:01.930,OBA0020,30004,2021-11-29 11:56:01.930,OB202112001,"XVE4                                              ",22294,3.7,01
OBA0020,30004,2021-11-29 11:56:01.930,OBA0020,30004,2021-11-29 11:56:01.930,OB202112001,"XVE4                                              ",22295,3.7,01
OBA0020,30004,2021-11-29 11:56:01.930,OBA0020,30004,2021-11-29 11:56:01.930,OB202112001,"XVE4                                              ",22304,3.7,01
OBA0020,30004,2021-11-29 11:56:01.930,OBA0020,30004,2021-11-29 11:56:01.930,OB202112001,"XVE4                                              ",22350,3.7,01
OBA0020,30004,2021-11-29 11:56:01.930,OBA0020,30004,2021-11-29 11:56:01.930,OB202112001,"XVE4                                              ",22394,3.7,01
OBA0020,30004,2021-11-29 11:56:01.930,OBA0020,30004,2021-11-29 11:56:01.930,OB202112001,"XVE4                                              ",22450,3.7,01
OBA0020,30004,2021-11-29 11:56:01.930,OBA0020,30004,2021-11-29 11:56:01.930,OB202112001,"XVE4                                              ",22451,3.7,01
OBA0020,30004,2021-11-29 11:56:01.930,OBA0020,30004,2021-11-29 11:56:01.930,OB202112001,"XVE4                                              ",22468,3.7,01
OBA0020,30004,2021-11-29 11:56:01.930,OBA0020,30004,2021-11-29 11:56:01.930,OB202112001,"XVE4                                              ",22499,3.6,01
OBA0020,30003,2021-11-29 13:14:36.630,OBA0020,30003,2021-11-29 13:14:36.630,OB202112002,"XVE3                                              ",20458,4.5,02
OBA0020,30003,2021-11-29 13:14:36.630,OBA0020,30003,2021-11-29 13:14:36.630,OB202112002,"XVE3                                              ",22261,5.3,02
OBA0020,30003,2021-11-29 13:14:36.630,OBA0020,30003,2021-11-29 13:14:36.630,OB202112002,"XVE3                                              ",22263,5.2,02
OBA0020,30003,2021-11-29 13:14:36.630,OBA0020,30003,2021-11-29 13:14:36.630,OB202112002,"XVE3                                              ",22266,5.2,02
OBA0020,30003,2021-11-29 13:14:36.630,OBA0020,30003,2021-11-29 13:14:36.630,OB202112002,"XVE3                                              ",22267,5.2,02
OBA0020,30003,2021-11-29 13:14:36.630,OBA0020,30003,2021-11-29 13:14:36.630,OB202112002,"XVE3                                              ",22270,5.3,02
OBA0020,30003,2021-11-29 13:14:36.630,OBA0020,30003,2021-11-29 13:14:36.630,OB202112002,"XVE3                                              ",22272,5.2,02
OBA0020,30003,2021-11-29 13:14:36.630,OBA0020,30003,2021-11-29 13:14:36.630,OB202112002,"XVE3                                              ",22303,4.5,02
OBA0020,30003,2021-11-29 13:14:36.630,OBA0020,30003,2021-11-29 13:14:36.630,OB202112002,"XVE3                                              ",22398,4.5,02
OBA0020,30003,2021-11-29 13:14:36.630,OBA0020,30003,2021-11-29 13:14:36.630,OB202112002,"XVE3                                              ",22453,5.2,02
OBA0020,30003,2021-11-29 13:14:36.630,OBA0020,30003,2021-11-29 13:14:36.630,OB202112002,"XVE3                                              ",22474,5.2,02
OBA0020,30003,2021-11-29 13:14:36.630,OBA0020,30003,2021-11-29 13:14:36.630,OB202112002,"XVE3                                              ",22475,5.2,02
OBA0020,30003,2021-11-29 13:14:36.630,OBA0020,30003,2021-11-29 13:14:36.630,OB202112002,"XVE3                                              ",22510,5.2,02
OBA0020,30003,2021-11-29 13:14:36.630,OBA0020,30003,2021-11-29 13:14:36.630,OB202112002,"XVE3                                              ",22519,5.2,02
OBA0020,30003,2021-11-29 13:14:36.630,OBA0020,30003,2021-11-29 13:14:36.630,OB202112002,"XVE3                                              ",22530,5.2,02
OBA0020,30003,2021-11-29 13:14:36.630,OBA0020,30003,2021-11-29 13:14:36.630,OB202112002,"XVE3                                              ","22543 ",5.2,02
OBA0020,30003,2021-11-29 13:14:36.630,OBA0020,30003,2021-11-29 13:14:36.630,OB202112002,"XVE3                                              ",22545,5.2,02
OBA0020,30003,2021-11-29 13:14:36.630,OBA0020,30003,2021-11-29 13:14:36.630,OB202112002,"XVE3                                              ",22566,4.5,02
OBA0020,30003,2021-11-29 13:14:36.630,OBA0020,30003,2021-11-29 13:14:36.630,OB202112002,"XVE3                                              ",22578,4.5,02
OBA0020,30003,2021-11-29 13:14:36.630,OBA0020,30003,2021-11-29 13:14:36.630,OB202112002,"XVE3                                              ",22579,4.5,02
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",20201,2.6,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",20629,2.6,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",20742,3.4,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",20777,3.4,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",20826,3.1,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",20829,3.4,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",20873,3.8,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",20938,3.8,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",20981,3.4,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",21093,3.1,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",21208,3.1,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",21327,3.4,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",21328,3.1,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",21408,3.8,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",21575,3.1,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",21647,3.8,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",21648,3.4,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",21649,3.4,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",21831,3.1,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",21832,3.1,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",22039,3.1,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",22049,3.1,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",22157,3.1,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",22252,3.1,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",22254,3.1,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",22257,3.1,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",22258,3.1,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",22259,3.1,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",22315,3.1,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",22511,3.1,01
OBA0020,30001,2021-12-29 08:49:01.487,OBA0020,30001,2021-12-29 08:49:01.487,OB202201001,"XVE1                                              ",22567,3.1,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",20505,3.4,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",20885,3.4,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",20973,3.8,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",21279,3.1,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",21296,3.4,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",21466,4.3,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",21523,3.4,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",21579,3.8,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",21581,4.3,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",21840,3.4,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",21956,3.4,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",21957,3.4,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",22163,3.4,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",22273,3.4,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",22274,3.4,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",22275,3.6,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",22278,3.4,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",22395,3.4,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",22396,3.4,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",22411,3.4,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",22471,3.4,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",22472,3.4,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",22489,3.4,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",22498,3.4,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",22512,3.4,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",22520,3.4,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",22559,3.1,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",22560,3.0,01
OBA0020,30002,2021-12-29 08:49:33.287,OBA0020,30002,2021-12-29 08:49:33.287,OB202201001,"XVE2                                              ",22592,3.0,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",20353,3.5,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",20363,3.5,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22159,3.6,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22160,3.6,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22161,3.6,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22162,4.0,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22281,3.6,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22282,3.6,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22283,3.6,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22284,3.6,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22285,3.6,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22286,3.6,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22287,3.6,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22288,3.6,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22289,3.6,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22290,3.6,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22291,3.6,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22292,3.6,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22293,3.5,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22294,3.5,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22295,3.5,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22304,3.5,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22350,3.5,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22394,3.5,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22450,3.5,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22451,3.5,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22468,3.5,01
OBA0020,30004,2021-12-29 08:50:09.483,OBA0020,30004,2021-12-29 08:50:09.483,OB202201001,"XVE4                                              ",22499,3.5,01
OBA0020,30003,2021-12-29 08:48:15.063,OBA0020,30003,2021-12-29 08:48:15.063,OB202201002,"XVE3                                              ",20458,4.4,02
OBA0020,30003,2021-12-29 08:48:15.063,OBA0020,30003,2021-12-29 08:48:15.063,OB202201002,"XVE3                                              ",20501,5.1,02
OBA0020,30003,2021-12-29 08:48:15.063,OBA0020,30003,2021-12-29 08:48:15.063,OB202201002,"XVE3                                              ",22261,5.2,02
OBA0020,30003,2021-12-29 08:48:15.063,OBA0020,30003,2021-12-29 08:48:15.063,OB202201002,"XVE3                                              ",22263,5.2,02
OBA0020,30003,2021-12-29 08:48:15.063,OBA0020,30003,2021-12-29 08:48:15.063,OB202201002,"XVE3                                              ",22266,4.5,02
OBA0020,30003,2021-12-29 08:48:15.063,OBA0020,30003,2021-12-29 08:48:15.063,OB202201002,"XVE3                                              ",22267,5.2,02
OBA0020,30003,2021-12-29 08:48:15.063,OBA0020,30003,2021-12-29 08:48:15.063,OB202201002,"XVE3                                              ",22270,5.2,02
OBA0020,30003,2021-12-29 08:48:15.063,OBA0020,30003,2021-12-29 08:48:15.063,OB202201002,"XVE3                                              ",22272,4.5,02
OBA0020,30003,2021-12-29 08:48:15.063,OBA0020,30003,2021-12-29 08:48:15.063,OB202201002,"XVE3                                              ",22303,4.5,02
OBA0020,30003,2021-12-29 08:48:15.063,OBA0020,30003,2021-12-29 08:48:15.063,OB202201002,"XVE3                                              ",22398,4.5,02
OBA0020,30003,2021-12-29 08:48:15.063,OBA0020,30003,2021-12-29 08:48:15.063,OB202201002,"XVE3                                              ",22453,5.2,02
OBA0020,30003,2021-12-29 08:48:15.063,OBA0020,30003,2021-12-29 08:48:15.063,OB202201002,"XVE3                                              ",22474,5.2,02
OBA0020,30003,2021-12-29 08:48:15.063,OBA0020,30003,2021-12-29 08:48:15.063,OB202201002,"XVE3                                              ",22475,5.2,02
OBA0020,30003,2021-12-29 08:48:15.063,OBA0020,30003,2021-12-29 08:48:15.063,OB202201002,"XVE3                                              ",22510,5.2,02
OBA0020,30003,2021-12-29 08:48:15.063,OBA0020,30003,2021-12-29 08:48:15.063,OB202201002,"XVE3                                              ",22519,5.2,02
OBA0020,30003,2021-12-29 08:48:15.063,OBA0020,30003,2021-12-29 08:48:15.063,OB202201002,"XVE3                                              ",22530,5.2,02
OBA0020,30003,2021-12-29 08:48:15.063,OBA0020,30003,2021-12-29 08:48:15.063,OB202201002,"XVE3                                              ","22543 ",5.2,02
OBA0020,30003,2021-12-29 08:48:15.063,OBA0020,30003,2021-12-29 08:48:15.063,OB202201002,"XVE3                                              ",22545,5.1,02
OBA0020,30003,2021-12-29 08:48:15.063,OBA0020,30003,2021-12-29 08:48:15.063,OB202201002,"XVE3                                              ",22566,5.1,02
OBA0020,30003,2021-12-29 08:48:15.063,OBA0020,30003,2021-12-29 08:48:15.063,OB202201002,"XVE3                                              ",22578,5.1,02
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",20742,3.4,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",20777,3.4,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",20826,3.1,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",20829,3.4,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",20873,3.8,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",20938,3.8,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",20981,3.4,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",21093,3.1,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",21208,3.1,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",21327,3.4,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",21328,3.1,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",21408,3.8,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",21575,3.1,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",21647,3.8,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",21648,3.4,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",21649,3.4,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",21831,3.1,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",21832,3.1,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",22039,3.1,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",22049,3.1,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",22157,3.1,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",22252,3.1,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",22254,3.1,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",22257,3.1,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",22258,3.1,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",22259,3.1,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",22315,3.1,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",22511,3.1,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",22567,3.1,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",22603,2.6,01
OBA0020,30001,2022-01-27 08:27:46.260,OBA0020,30001,2022-01-27 08:27:46.260,OB202202001,"XVE1                                              ",22605,2.6,01
OBA0020,30002,2022-01-27 08:29:27.300,OBA0020,30002,2022-01-27 08:29:27.300,OB202202001,"XVE2                                              ",20505,3.1,01
OBA0020,30002,2022-01-27 08:29:27.300,OBA0020,30002,2022-01-27 08:29:27.300,OB202202001,"XVE2                                              ",20578,2.6,01
OBA0020,30002,2022-01-27 08:29:27.300,OBA0020,30002,2022-01-27 08:29:27.300,OB202202001,"XVE2                                              ",20650,2.6,01
OBA0020,30002,2022-01-27 08:29:27.300,OBA0020,30002,2022-01-27 08:29:27.300,OB202202001,"XVE2                                              ",20885,3.1,01
OBA0020,30002,2022-01-27 08:29:27.300,OBA0020,30002,2022-01-27 08:29:27.300,OB202202001,"XVE2                                              ",20973,3.5,01
OBA0020,30002,2022-01-27 08:29:27.300,OBA0020,30002,2022-01-27 08:29:27.300,OB202202001,"XVE2                                              ",21279,3.1,01
OBA0020,30002,2022-01-27 08:29:27.300,OBA0020,30002,2022-01-27 08:29:27.300,OB202202001,"XVE2                                              ",21296,3.1,01
OBA0020,30002,2022-01-27 08:29:27.300,OBA0020,30002,2022-01-27 08:29:27.300,OB202202001,"XVE2                                              ",21466,3.9,01
OBA0020,30002,2022-01-27 08:29:27.300,OBA0020,30002,2022-01-27 08:29:27.300,OB202202001,"XVE2                                              ",21523,3.1,01
OBA0020,30002,2022-01-27 08:29:27.300,OBA0020,30002,2022-01-27 08:29:27.300,OB202202001,"XVE2                                              ",21578,3.1,01
OBA0020,30002,2022-01-27 08:29:27.300,OBA0020,30002,2022-01-27 08:29:27.300,OB202202001,"XVE2                                              ",21579,3.5,01
OBA0020,30002,2022-01-27 08:29:27.300,OBA0020,30002,2022-01-27 08:29:27.300,OB202202001,"XVE2                                              ",21581,3.9,01
OBA0020,30002,2022-01-27 08:29:27.300,OBA0020,30002,2022-01-27 08:29:27.300,OB202202001,"XVE2                                              ",21840,3.1,01
