A_PRGID,A_USERID,A_SYSDT,U_PRGID,U_USERID,U_SYSDT,PROJECT_WORKYM,LIST_NO,OBDEPTID,OBDEPTNM,RATION
OBZ020,22323,2022-12-23 17:09:50.367,OBZ020,22323,2022-12-23 17:09:50.367,202301,OB202301001,XVE4,中區電銷,24.0
OBZ020,22323,2022-12-23 17:09:50.367,OBZ020,22323,2022-12-23 17:09:50.367,202301,OB202301001,XVE5,北區電銷3,0.0
OBZ020,22323,2022-12-23 17:11:16.477,OBZ020,22323,2022-12-23 17:11:16.477,202301,OB202301008,XVE1,北區電銷1,0.0
OBZ020,22323,2022-12-23 17:11:16.477,OBZ020,22323,2022-12-23 17:11:16.477,202301,OB202301008,XVE2,南區電銷,0.0
OBZ020,22323,2022-12-23 17:11:16.477,OBZ020,22323,2022-12-23 17:11:16.477,202301,OB202301008,XVE3,北區電銷2,0.0
OBZ020,22323,2022-12-23 17:11:16.477,OBZ020,22323,2022-12-23 17:11:16.477,202301,OB202301008,XVE4,中區電銷,31.0
OBZ020,22323,2022-12-23 17:11:16.477,OBZ020,22323,2022-12-23 17:11:16.477,202301,OB202301008,XVE5,北區電銷3,69.0
OBZ020,22323,2023-01-31 11:20:14.733,OBZ020,22323,2023-01-31 11:20:14.733,202302,OB202302001,XVE1,北區電銷1,38.0
OBZ020,22323,2023-01-31 11:20:14.733,OBZ020,22323,2023-01-31 11:20:14.733,202302,OB202302001,XVE2,南區電銷,32.0
OBZ020,22323,2023-01-31 11:20:14.733,OBZ020,22323,2023-01-31 11:20:14.733,202302,OB202302001,XVE3,北區電銷2,6.0
OBZ020,22323,2023-01-31 11:20:14.733,OBZ020,22323,2023-01-31 11:20:14.733,202302,OB202302001,XVE4,中區電銷,24.0
OBZ020,22323,2023-01-31 11:20:14.733,OBZ020,22323,2023-01-31 11:20:14.733,202302,OB202302001,XVE5,北區電銷3,0.0
OBZ020,22323,2023-01-31 11:22:02.440,OBZ020,22323,2023-01-31 11:22:02.440,202302,OB202302008,XVE1,北區電銷1,0.0
OBZ020,22323,2023-01-31 11:22:02.440,OBZ020,22323,2023-01-31 11:22:02.440,202302,OB202302008,XVE2,南區電銷,0.0
OBZ020,22323,2023-01-31 11:22:02.440,OBZ020,22323,2023-01-31 11:22:02.440,202302,OB202302008,XVE3,北區電銷2,0.0
OBZ020,22323,2023-01-31 11:22:02.440,OBZ020,22323,2023-01-31 11:22:02.440,202302,OB202302008,XVE4,中區電銷,31.0
OBZ020,22323,2023-01-31 11:22:02.440,OBZ020,22323,2023-01-31 11:22:02.440,202302,OB202302008,XVE5,北區電銷3,69.0
OBZ020,22323,2023-02-21 15:20:49.020,OBZ020,22323,2023-02-21 15:20:49.020,202303,OB202303001,XVE1,北區電銷1,38.0
OBZ020,22323,2023-02-21 15:20:49.020,OBZ020,22323,2023-02-21 15:20:49.020,202303,OB202303001,XVE2,南區電銷,31.0
OBZ020,22323,2023-02-21 15:20:49.020,OBZ020,22323,2023-02-21 15:20:49.020,202303,OB202303001,XVE3,北區電銷2,7.0
OBZ020,22323,2023-02-21 15:20:49.020,OBZ020,22323,2023-02-21 15:20:49.020,202303,OB202303001,XVE4,中區電銷1,24.0
OBZ020,22323,2023-02-21 15:20:49.020,OBZ020,22323,2023-02-21 15:20:49.020,202303,OB202303001,XVE5,北區電銷3,0.0
OBZ020,22323,2023-02-21 15:20:49.020,OBZ020,22323,2023-02-21 15:20:49.020,202303,OB202303001,XVE6,中區電銷2,0.0
OBZ020,22323,2023-02-21 15:25:05.290,OBZ020,22323,2023-02-21 15:25:05.290,202303,OB202303008,XVE1,北區電銷1,0.0
OBZ020,22323,2023-02-21 15:25:05.290,OBZ020,22323,2023-02-21 15:25:05.290,202303,OB202303008,XVE2,南區電銷,0.0
OBZ020,22323,2023-02-21 15:25:05.290,OBZ020,22323,2023-02-21 15:25:05.290,202303,OB202303008,XVE3,北區電銷2,0.0
OBZ020,22323,2023-02-21 15:25:05.290,OBZ020,22323,2023-02-21 15:25:05.290,202303,OB202303008,XVE4,中區電銷1,0.0
OBZ020,22323,2023-02-21 15:25:05.290,OBZ020,22323,2023-02-21 15:25:05.290,202303,OB202303008,XVE5,北區電銷3,69.0
OBZ020,22323,2023-02-21 15:25:05.290,OBZ020,22323,2023-02-21 15:25:05.290,202303,OB202303008,XVE6,中區電銷2,31.0
OBZ020,22323,2023-03-28 11:08:58.863,OBZ020,22323,2023-03-28 11:08:58.863,202304,OB202304001,XVE1,北區電銷1,36.0
OBZ020,22323,2023-03-28 11:08:58.863,OBZ020,22323,2023-03-28 11:08:58.863,202304,OB202304001,XVE2,南區電銷,33.0
OBZ020,22323,2023-03-28 11:08:58.863,OBZ020,22323,2023-03-28 11:08:58.863,202304,OB202304001,XVE3,北區電銷2,7.0
OBZ020,22323,2023-03-28 11:08:58.863,OBZ020,22323,2023-03-28 11:08:58.863,202304,OB202304001,XVE4,中區電銷1,24.0
OBZ020,22323,2023-03-28 11:08:58.863,OBZ020,22323,2023-03-28 11:08:58.863,202304,OB202304001,XVE5,北區電銷3,0.0
OBZ020,22323,2023-03-28 11:08:58.863,OBZ020,22323,2023-03-28 11:08:58.863,202304,OB202304001,XVE6,中區電銷2,0.0
OBZ020,22323,2023-03-28 11:09:35.020,OBZ020,22323,2023-03-28 11:09:35.020,202304,OB202304008,XVE1,北區電銷1,0.0
OBZ020,22323,2023-03-28 11:09:35.020,OBZ020,22323,2023-03-28 11:09:35.020,202304,OB202304008,XVE2,南區電銷,0.0
OBZ020,22323,2023-03-28 11:09:35.020,OBZ020,22323,2023-03-28 11:09:35.020,202304,OB202304008,XVE3,北區電銷2,0.0
OBZ020,22323,2023-03-28 11:09:35.020,OBZ020,22323,2023-03-28 11:09:35.020,202304,OB202304008,XVE4,中區電銷1,0.0
OBZ020,22323,2023-03-28 11:09:35.020,OBZ020,22323,2023-03-28 11:09:35.020,202304,OB202304008,XVE5,北區電銷3,68.0
OBZ020,22323,2023-03-28 11:09:35.020,OBZ020,22323,2023-03-28 11:09:35.020,202304,OB202304008,XVE6,中區電銷2,32.0
OBZ020,22323,2023-04-26 11:08:23.670,OBZ020,22323,2023-04-26 11:08:23.670,202305,OB202305001,XVE1,北區電銷1,35.0
OBZ020,22323,2023-04-26 11:08:23.670,OBZ020,22323,2023-04-26 11:08:23.670,202305,OB202305001,XVE2,南區電銷,34.0
OBZ020,22323,2023-04-26 11:08:23.670,OBZ020,22323,2023-04-26 11:08:23.670,202305,OB202305001,XVE3,北區電銷2,6.0
OBZ020,22323,2023-04-26 11:08:23.670,OBZ020,22323,2023-04-26 11:08:23.670,202305,OB202305001,XVE4,中區電銷1,25.0
OBZ020,22323,2023-04-26 11:08:23.670,OBZ020,22323,2023-04-26 11:08:23.670,202305,OB202305001,XVE5,北區電銷3,0.0
OBZ020,22323,2023-04-26 11:08:23.670,OBZ020,22323,2023-04-26 11:08:23.670,202305,OB202305001,XVE6,中區電銷2,0.0
OBZ020,22323,2023-04-26 11:09:06.107,OBZ020,22323,2023-04-26 11:09:06.107,202305,OB202305008,XVE1,北區電銷1,0.0
OBZ020,22323,2023-04-26 11:09:06.107,OBZ020,22323,2023-04-26 11:09:06.107,202305,OB202305008,XVE2,南區電銷,0.0
OBZ020,22323,2023-04-26 11:09:06.107,OBZ020,22323,2023-04-26 11:09:06.107,202305,OB202305008,XVE3,北區電銷2,0.0
OBZ020,22323,2023-04-26 11:09:06.107,OBZ020,22323,2023-04-26 11:09:06.107,202305,OB202305008,XVE4,中區電銷1,0.0
OBZ020,22323,2023-04-26 11:09:06.107,OBZ020,22323,2023-04-26 11:09:06.107,202305,OB202305008,XVE5,北區電銷3,68.0
OBZ020,22323,2023-04-26 11:09:06.107,OBZ020,22323,2023-04-26 11:09:06.107,202305,OB202305008,XVE6,中區電銷2,32.0
OBZ020,22323,2023-05-30 09:39:16.827,OBZ020,22323,2023-05-30 09:39:16.827,202306,OB202306001,XVE1,北區電銷1,35.0
OBZ020,22323,2023-05-30 09:39:16.827,OBZ020,22323,2023-05-30 09:39:16.827,202306,OB202306001,XVE2,南區電銷,34.0
OBZ020,22323,2023-05-30 09:39:16.827,OBZ020,22323,2023-05-30 09:39:16.827,202306,OB202306001,XVE3,北區電銷2,6.0
OBZ020,22323,2023-05-30 09:39:16.827,OBZ020,22323,2023-05-30 09:39:16.827,202306,OB202306001,XVE4,中區電銷1,25.0
OBZ020,22323,2023-05-30 09:39:16.827,OBZ020,22323,2023-05-30 09:39:16.827,202306,OB202306001,XVE5,北區電銷3,0.0
OBZ020,22323,2023-05-30 09:39:16.827,OBZ020,22323,2023-05-30 09:39:16.827,202306,OB202306001,XVE6,中區電銷2,0.0
OBZ020,22323,2023-05-30 09:40:03.500,OBZ020,22323,2023-05-30 09:40:03.500,202306,OB202306008,XVE1,北區電銷1,0.0
OBZ020,22323,2023-05-30 09:40:03.500,OBZ020,22323,2023-05-30 09:40:03.500,202306,OB202306008,XVE2,南區電銷,0.0
OBZ020,22323,2023-05-30 09:40:03.500,OBZ020,22323,2023-05-30 09:40:03.500,202306,OB202306008,XVE3,北區電銷2,0.0
OBZ020,22323,2023-05-30 09:40:03.500,OBZ020,22323,2023-05-30 09:40:03.500,202306,OB202306008,XVE4,中區電銷1,0.0
OBZ020,22323,2023-05-30 09:40:03.500,OBZ020,22323,2023-05-30 09:40:03.500,202306,OB202306008,XVE5,北區電銷3,68.0
OBZ020,22323,2023-05-30 09:40:03.500,OBZ020,22323,2023-05-30 09:40:03.500,202306,OB202306008,XVE6,中區電銷2,32.0
OBZ020,22323,2023-06-28 11:49:19.370,OBZ020,22323,2023-06-28 11:49:19.370,202307,OB202307001,XVE1,北區電銷1,35.0
OBZ020,22323,2023-06-28 11:49:19.370,OBZ020,22323,2023-06-28 11:49:19.370,202307,OB202307001,XVE2,南區電銷,34.0
OBZ020,22323,2023-06-28 11:49:19.370,OBZ020,22323,2023-06-28 11:49:19.370,202307,OB202307001,XVE3,北區電銷2,7.0
OBZ020,22323,2023-06-28 11:49:19.370,OBZ020,22323,2023-06-28 11:49:19.370,202307,OB202307001,XVE4,中區電銷1,24.0
OBZ020,22323,2023-06-28 11:49:19.370,OBZ020,22323,2023-06-28 11:49:19.370,202307,OB202307001,XVE5,北區電銷3,0.0
OBZ020,22323,2023-06-28 11:49:19.370,OBZ020,22323,2023-06-28 11:49:19.370,202307,OB202307001,XVE6,中區電銷2,0.0
OBZ020,22323,2023-06-28 11:50:10.353,OBZ020,22323,2023-06-28 11:50:10.353,202307,OB202307008,XVE1,北區電銷1,0.0
OBZ020,22323,2023-06-28 11:50:10.353,OBZ020,22323,2023-06-28 11:50:10.353,202307,OB202307008,XVE2,南區電銷,0.0
OBZ020,22323,2023-06-28 11:50:10.353,OBZ020,22323,2023-06-28 11:50:10.353,202307,OB202307008,XVE3,北區電銷2,0.0
OBZ020,22323,2023-06-28 11:50:10.353,OBZ020,22323,2023-06-28 11:50:10.353,202307,OB202307008,XVE4,中區電銷1,0.0
OBZ020,22323,2023-06-28 11:50:10.353,OBZ020,22323,2023-06-28 11:50:10.353,202307,OB202307008,XVE5,北區電銷3,70.0
OBZ020,22323,2023-06-28 11:50:10.353,OBZ020,22323,2023-06-28 11:50:10.353,202307,OB202307008,XVE6,中區電銷2,30.0
OBZ020,22323,2023-07-27 09:52:57.177,OBZ020,22323,2023-07-27 09:52:57.177,202308,OB202308001,XVE1,北區電銷1,35.0
OBZ020,22323,2023-07-27 09:52:57.177,OBZ020,22323,2023-07-27 09:52:57.177,202308,OB202308001,XVE2,南區電銷,35.0
OBZ020,22323,2023-07-27 09:52:57.177,OBZ020,22323,2023-07-27 09:52:57.177,202308,OB202308001,XVE3,北區電銷2,8.0
OBZ020,22323,2023-07-27 09:52:57.177,OBZ020,22323,2023-07-27 09:52:57.177,202308,OB202308001,XVE4,中區電銷1,22.0
OBZ020,22323,2023-07-27 09:52:57.177,OBZ020,22323,2023-07-27 09:52:57.177,202308,OB202308001,XVE5,北區電銷3,0.0
OBZ020,22323,2023-07-27 09:52:57.177,OBZ020,22323,2023-07-27 09:52:57.177,202308,OB202308001,XVE6,中區電銷2,0.0
OBZ020,22323,2023-07-27 09:53:57.270,OBZ020,22323,2023-07-27 09:53:57.270,202308,OB202308008,XVE1,北區電銷1,0.0
OBZ020,22323,2023-07-27 09:53:57.270,OBZ020,22323,2023-07-27 09:53:57.270,202308,OB202308008,XVE2,南區電銷,0.0
OBZ020,22323,2023-07-27 09:53:57.270,OBZ020,22323,2023-07-27 09:53:57.270,202308,OB202308008,XVE3,北區電銷2,0.0
OBZ020,22323,2023-07-27 09:53:57.270,OBZ020,22323,2023-07-27 09:53:57.270,202308,OB202308008,XVE4,中區電銷1,0.0
OBZ020,22323,2023-07-27 09:53:57.270,OBZ020,22323,2023-07-27 09:53:57.270,202308,OB202308008,XVE5,北區電銷3,72.0
OBZ020,22323,2023-07-27 09:53:57.270,OBZ020,22323,2023-07-27 09:53:57.270,202308,OB202308008,XVE6,中區電銷2,28.0
OBZ020,22323,2023-08-22 14:54:39.397,OBZ020,20902,2023-08-22 14:54:39.397,202309,OB202309001,XVE1,北區電銷1,34.0
OBZ020,22323,2023-08-22 14:54:39.397,OBZ020,20902,2023-08-22 14:54:39.397,202309,OB202309001,XVE2,南區電銷,35.0
OBZ020,22323,2023-08-22 14:54:39.397,OBZ020,20902,2023-08-22 14:54:39.397,202309,OB202309001,XVE3,北區電銷2,10.0
OBZ020,22323,2023-08-22 14:54:39.397,OBZ020,20902,2023-08-22 14:54:39.397,202309,OB202309001,XVE4,中區電銷1,21.0
OBZ020,22323,2023-08-22 14:54:39.397,OBZ020,22323,2023-08-22 14:54:39.397,202309,OB202309001,XVE5,北區電銷3,0.0
OBZ020,22323,2023-08-22 14:54:39.397,OBZ020,22323,2023-08-22 14:54:39.397,202309,OB202309001,XVE6,中區電銷2,0.0
OBZ020,22323,2023-08-22 14:56:22.897,OBZ020,22323,2023-08-22 14:56:22.897,202309,OB202309008,XVE1,北區電銷1,0.0
OBZ020,22323,2023-08-22 14:56:22.897,OBZ020,22323,2023-08-22 14:56:22.897,202309,OB202309008,XVE2,南區電銷,0.0
OBZ020,22323,2023-08-22 14:56:22.897,OBZ020,22323,2023-08-22 14:56:22.897,202309,OB202309008,XVE3,北區電銷2,0.0
OBZ020,22323,2023-08-22 14:56:22.897,OBZ020,22323,2023-08-22 14:56:22.897,202309,OB202309008,XVE4,中區電銷1,0.0
OBZ020,22323,2023-08-22 14:56:22.897,OBZ020,20902,2023-08-22 14:56:22.897,202309,OB202309008,XVE5,北區電銷3,68.0
OBZ020,22323,2023-08-22 14:56:22.897,OBZ020,20902,2023-08-22 14:56:22.897,202309,OB202309008,XVE6,中區電銷2,32.0
OBZ020,23277,2023-09-23 09:01:40.983,OBZ020,23277,2023-09-23 09:01:40.983,202310,OB202310001,XVE1,北區電銷1,34.0
OBZ020,23277,2023-09-23 09:01:40.983,OBZ020,23277,2023-09-23 09:01:40.983,202310,OB202310001,XVE2,南區電銷,35.0
OBZ020,23277,2023-09-23 09:01:40.983,OBZ020,23277,2023-09-23 09:01:40.983,202310,OB202310001,XVE3,北區電銷2,11.0
OBZ020,23277,2023-09-23 09:01:40.983,OBZ020,23277,2023-09-23 09:01:40.983,202310,OB202310001,XVE4,中區電銷1,20.0
OBZ020,23277,2023-09-23 09:01:40.983,OBZ020,23277,2023-09-23 09:01:40.983,202310,OB202310001,XVE5,北區電銷3,0.0
OBZ020,23277,2023-09-23 09:01:40.983,OBZ020,23277,2023-09-23 09:01:40.983,202310,OB202310001,XVE6,中區電銷2,0.0
OBZ020,23277,2023-09-23 09:02:49.173,OBZ020,23277,2023-09-23 09:02:49.173,202310,OB202310008,XVE1,北區電銷1,0.0
OBZ020,23277,2023-09-23 09:02:49.173,OBZ020,23277,2023-09-23 09:02:49.173,202310,OB202310008,XVE2,南區電銷,0.0
OBZ020,23277,2023-09-23 09:02:49.173,OBZ020,23277,2023-09-23 09:02:49.173,202310,OB202310008,XVE3,北區電銷2,0.0
OBZ020,23277,2023-09-23 09:02:49.173,OBZ020,23277,2023-09-23 09:02:49.173,202310,OB202310008,XVE4,中區電銷1,0.0
OBZ020,23277,2023-09-23 09:02:49.173,OBZ020,23277,2023-09-23 09:02:49.173,202310,OB202310008,XVE5,北區電銷3,70.0
OBZ020,23277,2023-09-23 09:02:49.173,OBZ020,23277,2023-09-23 09:02:49.173,202310,OB202310008,XVE6,中區電銷2,30.0
OBZ020,23277,2023-10-23 14:34:55.700,OBZ020,23277,2023-10-23 14:34:55.700,202311,OB202311001,XVE1,北區電銷1,34.0
OBZ020,23277,2023-10-23 14:34:55.700,OBZ020,23277,2023-10-23 14:34:55.700,202311,OB202311001,XVE2,南區電銷,35.0
OBZ020,23277,2023-10-23 14:34:55.700,OBZ020,23277,2023-10-23 14:34:55.700,202311,OB202311001,XVE3,北區電銷2,11.0
OBZ020,23277,2023-10-23 14:34:55.700,OBZ020,23277,2023-10-23 14:34:55.700,202311,OB202311001,XVE4,中區電銷1,20.0
OBZ020,23277,2023-10-23 14:34:55.700,OBZ020,23277,2023-10-23 14:34:55.700,202311,OB202311001,XVE5,北區電銷3,0.0
OBZ020,23277,2023-10-23 14:34:55.700,OBZ020,23277,2023-10-23 14:34:55.700,202311,OB202311001,XVE6,中區電銷2,0.0
OBZ020,23277,2023-10-23 14:35:14.700,OBZ020,23277,2023-10-23 14:35:14.700,202311,OB202311008,XVE1,北區電銷1,0.0
OBZ020,23277,2023-10-23 14:35:14.700,OBZ020,23277,2023-10-23 14:35:14.700,202311,OB202311008,XVE2,南區電銷,0.0
OBZ020,23277,2023-10-23 14:35:14.700,OBZ020,23277,2023-10-23 14:35:14.700,202311,OB202311008,XVE3,北區電銷2,0.0
OBZ020,23277,2023-10-23 14:35:14.700,OBZ020,23277,2023-10-23 14:35:14.700,202311,OB202311008,XVE4,中區電銷1,0.0
OBZ020,23277,2023-10-23 14:35:14.700,OBZ020,23277,2023-10-23 14:35:14.700,202311,OB202311008,XVE5,北區電銷3,60.0
OBZ020,23277,2023-10-23 14:35:14.700,OBZ020,23277,2023-10-23 14:35:14.700,202311,OB202311008,XVE6,中區電銷2,40.0
OBZ020,23277,2023-11-22 14:42:59.510,OBZ020,23277,2023-11-22 14:42:59.510,202312,OB202312001,XVE1,北區電銷1,34.0
OBZ020,23277,2023-11-22 14:42:59.510,OBZ020,23277,2023-11-22 14:42:59.510,202312,OB202312001,XVE2,南區電銷,34.0
OBZ020,23277,2023-11-22 14:42:59.510,OBZ020,23277,2023-11-22 14:42:59.510,202312,OB202312001,XVE3,北區電銷2,12.0
OBZ020,23277,2023-11-22 14:42:59.510,OBZ020,23277,2023-11-22 14:42:59.510,202312,OB202312001,XVE4,中區電銷1,20.0
OBZ020,23277,2023-11-22 14:42:59.510,OBZ020,23277,2023-11-22 14:42:59.510,202312,OB202312001,XVE5,北區電銷3,0.0
OBZ020,23277,2023-11-22 14:42:59.510,OBZ020,23277,2023-11-22 14:42:59.510,202312,OB202312001,XVE6,中區電銷2,0.0
OBZ020,23277,2023-11-22 14:46:51.090,OBZ020,23277,2023-11-22 14:46:51.090,202312,OB202312008,XVE1,北區電銷1,0.0
OBZ020,23277,2023-11-22 14:46:51.090,OBZ020,23277,2023-11-22 14:46:51.090,202312,OB202312008,XVE2,南區電銷,0.0
OBZ020,23277,2023-11-22 14:46:51.090,OBZ020,23277,2023-11-22 14:46:51.090,202312,OB202312008,XVE3,北區電銷2,0.0
OBZ020,23277,2023-11-22 14:46:51.090,OBZ020,23277,2023-11-22 14:46:51.090,202312,OB202312008,XVE4,中區電銷1,0.0
OBZ020,23277,2023-11-22 14:46:51.090,OBZ020,23277,2023-11-22 14:46:51.090,202312,OB202312008,XVE5,北區電銷3,59.0
OBZ020,23277,2023-11-22 14:46:51.090,OBZ020,23277,2023-11-22 14:46:51.090,202312,OB202312008,XVE6,中區電銷2,41.0
OBZ020,23277,2023-12-22 09:12:57.790,OBZ020,23277,2023-12-22 09:12:57.790,202401,OB202401001,XVE1,北區電銷1,34.0
OBZ020,23277,2023-12-22 09:12:57.790,OBZ020,23277,2023-12-22 09:12:57.790,202401,OB202401001,XVE2,南區電銷,34.0
OBZ020,23277,2023-12-22 09:12:57.790,OBZ020,23277,2023-12-22 09:12:57.790,202401,OB202401001,XVE3,北區電銷2,12.0
OBZ020,23277,2023-12-22 09:12:57.790,OBZ020,23277,2023-12-22 09:12:57.790,202401,OB202401001,XVE4,中區電銷1,20.0
OBZ020,23277,2023-12-22 09:12:57.790,OBZ020,23277,2023-12-22 09:12:57.790,202401,OB202401001,XVE5,北區電銷3,0.0
OBZ020,23277,2023-12-22 09:12:57.790,OBZ020,23277,2023-12-22 09:12:57.790,202401,OB202401001,XVE6,中區電銷2,0.0
OBZ020,23277,2023-12-22 09:13:20.073,OBZ020,23277,2023-12-22 09:13:20.073,202401,OB202401008,XVE1,北區電銷1,0.0
OBZ020,23277,2023-12-22 09:13:20.073,OBZ020,23277,2023-12-22 09:13:20.073,202401,OB202401008,XVE2,南區電銷,0.0
OBZ020,23277,2023-12-22 09:13:20.073,OBZ020,23277,2023-12-22 09:13:20.073,202401,OB202401008,XVE3,北區電銷2,0.0
OBZ020,23277,2023-12-22 09:13:20.073,OBZ020,23277,2023-12-22 09:13:20.073,202401,OB202401008,XVE4,中區電銷1,0.0
OBZ020,23277,2023-12-22 09:13:20.073,OBZ020,23277,2023-12-22 09:13:20.073,202401,OB202401008,XVE5,北區電銷3,55.0
OBZ020,23277,2023-12-22 09:13:20.073,OBZ020,23277,2023-12-22 09:13:20.073,202401,OB202401008,XVE6,中區電銷2,45.0
OBZ020,23277,2024-01-02 08:58:48.297,OBZ020,23277,2024-01-02 08:58:48.297,202402,OB202402001,XVE1,北區電銷1,34.0
OBZ020,23277,2024-01-02 08:58:48.297,OBZ020,23277,2024-01-02 08:58:48.297,202402,OB202402001,XVE2,南區電銷,34.0
OBZ020,23277,2024-01-02 08:58:48.297,OBZ020,23277,2024-01-02 08:58:48.297,202402,OB202402001,XVE3,北區電銷2,12.0
OBZ020,23277,2024-01-02 08:58:48.297,OBZ020,23277,2024-01-02 08:58:48.297,202402,OB202402001,XVE4,中區電銷1,20.0
OBZ020,23277,2024-01-02 08:58:48.297,OBZ020,23277,2024-01-02 08:58:48.297,202402,OB202402001,XVE5,北區電銷3,0.0
OBZ020,23277,2024-01-02 08:58:48.297,OBZ020,23277,2024-01-02 08:58:48.297,202402,OB202402001,XVE6,中區電銷2,0.0
OBZ020,23277,2024-01-02 08:59:16.203,OBZ020,23277,2024-01-02 08:59:16.203,202402,OB202402008,XVE1,北區電銷1,0.0
OBZ020,23277,2024-01-02 08:59:16.203,OBZ020,23277,2024-01-02 08:59:16.203,202402,OB202402008,XVE2,南區電銷,0.0
OBZ020,23277,2024-01-02 08:59:16.203,OBZ020,23277,2024-01-02 08:59:16.203,202402,OB202402008,XVE3,北區電銷2,0.0
OBZ020,23277,2024-01-02 08:59:16.203,OBZ020,23277,2024-01-02 08:59:16.203,202402,OB202402008,XVE4,中區電銷1,0.0
OBZ020,23277,2024-01-02 08:59:16.203,OBZ020,23277,2024-01-02 08:59:16.203,202402,OB202402008,XVE5,北區電銷3,55.0
OBZ020,23277,2024-01-02 08:59:16.203,OBZ020,23277,2024-01-02 08:59:16.203,202402,OB202402008,XVE6,中區電銷2,45.0
OBZ020,23277,2024-02-23 09:26:50.073,OBZ020,23277,2024-02-23 09:26:50.073,202403,OB202403001,XVE1,北區電銷1,34.0
OBZ020,23277,2024-02-23 09:26:50.073,OBZ020,23277,2024-02-23 09:26:50.073,202403,OB202403001,XVE2,南區電銷,35.0
OBZ020,23277,2024-02-23 09:26:50.073,OBZ020,23277,2024-02-23 09:26:50.073,202403,OB202403001,XVE3,北區電銷2,12.0
OBZ020,23277,2024-02-23 09:26:50.073,OBZ020,23277,2024-02-23 09:26:50.073,202403,OB202403001,XVE4,中區電銷1,19.0
OBZ020,23277,2024-02-23 09:26:50.073,OBZ020,23277,2024-02-23 09:26:50.073,202403,OB202403001,XVE5,北區電銷3,0.0
OBZ020,23277,2024-02-23 09:26:50.073,OBZ020,23277,2024-02-23 09:26:50.073,202403,OB202403001,XVE6,中區電銷2,0.0
OBZ020,23277,2024-02-23 09:27:19.653,OBZ020,23277,2024-02-23 09:27:19.653,202403,OB202403008,XVE1,北區電銷1,0.0
OBZ020,23277,2024-02-23 09:27:19.653,OBZ020,23277,2024-02-23 09:27:19.653,202403,OB202403008,XVE2,南區電銷,0.0
OBZ020,23277,2024-02-23 09:27:19.653,OBZ020,23277,2024-02-23 09:27:19.653,202403,OB202403008,XVE3,北區電銷2,0.0
OBZ020,23277,2024-02-23 09:27:19.653,OBZ020,23277,2024-02-23 09:27:19.653,202403,OB202403008,XVE4,中區電銷1,0.0
OBZ020,23277,2024-02-23 09:27:19.653,OBZ020,23277,2024-02-23 09:27:19.653,202403,OB202403008,XVE5,北區電銷3,52.0
OBZ020,23277,2024-02-23 09:27:19.653,OBZ020,23277,2024-02-23 09:27:19.653,202403,OB202403008,XVE6,中區電銷2,48.0
OBZ020,23277,2024-03-25 08:55:26.780,OBZ020,23277,2024-03-25 08:55:26.780,202404,OB202404001,XVE1,北區電銷1,34.0
OBZ020,23277,2024-03-25 08:55:26.780,OBZ020,23277,2024-03-25 08:55:26.780,202404,OB202404001,XVE2,南區電銷,35.0
OBZ020,23277,2024-03-25 08:55:26.780,OBZ020,23277,2024-03-25 08:55:26.780,202404,OB202404001,XVE3,北區電銷2,12.0
OBZ020,23277,2024-03-25 08:55:26.780,OBZ020,23277,2024-03-25 08:55:26.780,202404,OB202404001,XVE4,中區電銷1,19.0
OBZ020,23277,2024-03-25 08:55:26.780,OBZ020,23277,2024-03-25 08:55:26.780,202404,OB202404001,XVE5,北區電銷3,0.0
OBZ020,23277,2024-03-25 08:55:26.780,OBZ020,23277,2024-03-25 08:55:26.780,202404,OB202404001,XVE6,中區電銷2,0.0
OBZ020,23277,2024-03-25 08:56:02.313,OBZ020,23277,2024-03-25 08:56:02.313,202404,OB202404008,XVE1,北區電銷1,0.0
OBZ020,23277,2024-03-25 08:56:02.313,OBZ020,23277,2024-03-25 08:56:02.313,202404,OB202404008,XVE2,南區電銷,0.0
OBZ020,23277,2024-03-25 08:56:02.313,OBZ020,23277,2024-03-25 08:56:02.313,202404,OB202404008,XVE3,北區電銷2,0.0
OBZ020,23277,2024-03-25 08:56:02.313,OBZ020,23277,2024-03-25 08:56:02.313,202404,OB202404008,XVE4,中區電銷1,0.0
OBZ020,23277,2024-03-25 08:56:02.313,OBZ020,23277,2024-03-25 08:56:02.313,202404,OB202404008,XVE5,北區電銷3,52.0
OBZ020,23277,2024-03-25 08:56:02.313,OBZ020,23277,2024-03-25 08:56:02.313,202404,OB202404008,XVE6,中區電銷2,48.0
OBZ020,23277,2024-04-23 09:04:30.630,OBZ020,23277,2024-04-23 09:04:30.630,202405,OB202405001,XVE1,北區電銷1,34.0
OBZ020,23277,2024-04-23 09:04:30.630,OBZ020,23277,2024-04-23 09:04:30.630,202405,OB202405001,XVE2,南區電銷,34.0
OBZ020,23277,2024-04-23 09:04:30.630,OBZ020,23277,2024-04-23 09:04:30.630,202405,OB202405001,XVE3,北區電銷2,12.0
OBZ020,23277,2024-04-23 09:04:30.630,OBZ020,23277,2024-04-23 09:04:30.630,202405,OB202405001,XVE4,中區電銷1,20.0
OBZ020,23277,2024-04-23 09:04:30.630,OBZ020,23277,2024-04-23 09:04:30.630,202405,OB202405001,XVE5,北區電銷3,0.0
OBZ020,23277,2024-04-23 09:04:30.630,OBZ020,23277,2024-04-23 09:04:30.630,202405,OB202405001,XVE6,中區電銷2,0.0
